4,2,0,2,39,51,29,17,27,102,255,255,255,-1,-1,-1,-1,-1,-1,5,,
1,2,0,2,43,51,77,22,18,51,195,195,197,91,91,93,-1,-1,-1,6,,
1,2,0,2,43,51,77,22,18,51,34,34,36,129,129,131,-1,-1,-1,6,,
1,2,0,2,43,51,77,22,18,51,31,43,67,18,18,18,-1,-1,-1,6,,
1,2,0,2,43,51,77,22,18,51,195,199,211,14,54,142,255,255,255,2,,
1,2,0,2,43,51,77,22,18,51,2,2,2,50,99,201,255,255,255,2,,
4,2,0,2,41,53,32,24,27,51,42,58,71,-1,-1,-1,-1,-1,-1,5,,
4,2,0,2,41,53,32,24,27,51,101,106,84,-1,-1,-1,-1,-1,-1,5,,
4,2,0,2,41,53,32,24,27,51,175,162,128,-1,-1,-1,-1,-1,-1,5,,
1,2,0,2,43,51,77,22,18,51,92,91,97,181,187,199,2,2,2,2,,
1,2,0,2,43,51,77,22,18,51,100,30,38,51,51,63,255,255,255,2,,
1,2,3,1,46,52,72,24,19,52,28,35,53,-1,-1,-1,-1,-1,-1,5,,
1,2,3,1,46,52,72,24,19,52,197,211,237,-1,-1,-1,-1,-1,-1,5,,
1,2,3,1,46,52,72,24,19,52,255,255,255,-1,-1,-1,-1,-1,-1,5,,
4,2,0,2,38,53,32,25,30,51,19,29,56,255,255,255,-1,-1,-1,3,,
4,2,0,2,38,53,32,25,30,51,255,255,255,2,2,2,-1,-1,-1,3,,
1,2,0,2,43,51,77,22,18,51,255,255,255,2,2,2,-1,-1,-1,2,,
1,2,0,2,43,51,77,22,18,51,31,30,48,240,241,245,-1,-1,-1,2,,
1,2,0,2,43,51,77,22,18,51,255,255,255,38,43,75,-1,-1,-1,2,,
1,2,0,2,43,51,77,22,18,51,174,175,180,28,29,33,-1,-1,-1,2,,
1,2,0,2,43,51,77,22,18,51,255,255,255,170,173,180,2,2,2,2,,
1,2,0,2,43,51,77,22,18,51,6,6,6,61,68,136,255,255,255,2,,
4,2,0,2,39,52,30,25,27,51,17,24,32,98,113,118,-1,-1,-1,5,,
4,2,0,2,39,52,30,25,27,51,81,98,64,18,25,35,-1,-1,-1,5,,
1,2,0,2,43,50.5,70,20,16.5,78,178,179,184,2,2,2,-1,-1,-1,2,,
1,2,0,2,43,50.5,70,20,16.5,78,105,104,112,255,255,255,-1,-1,-1,2,,
1,2,0,2,43,50.5,70,20,16.5,78,167,168,172,107,91,66,42,37,33,2,,
1,2,0,2,43,50.5,70,20,16.5,78,39,46,56,176,149,106,249,231,217,2,,
1,2,3,2,43,52,72,44,13,51,23,36,52,255,255,255,-1,-1,-1,2,,
1,2,3,2,43,52,72,44,13,51,255,255,255,21,30,45,-1,-1,-1,2,,
1,2,0,2,43,50.5,70,29,16.5,48,37,37,37,255,255,255,-1,-1,-1,2,,
1,2,0,2,43,50.5,70,29,16.5,48,212,50,61,255,255,255,-1,-1,-1,2,,
1,2,0,2,43,50.5,70,20,16.5,48,255,255,255,2,2,2,-1,-1,-1,2,,
1,2,0,2,43,50.5,70,20,16.5,48,138,139,144,87,98,162,255,255,255,2,,
4,2,0,2,37,52,30,25,33,52,31,30,35,44,45,49,-1,-1,-1,6,,
4,2,0,2,37,52,30,25,33,52,154,155,159,97,101,104,-1,-1,-1,6,,
1,2,0,2,43,50.5,70,20,16.5,48,169,168,173,255,255,255,116,115,120,2,,
4,2,0,2,36,53,-1,23,30,52,53,63,39,-1,-1,-1,-1,-1,-1,5,,
4,2,0,2,36,53,-1,23,30,52,16,16,16,-1,-1,-1,-1,-1,-1,5,,
4,2,0,2,36,53,-1,23,30,52,255,255,255,-1,-1,-1,-1,-1,-1,5,,
4,2,0,2,36,53,-1,23,30,52,193,192,197,-1,-1,-1,-1,-1,-1,5,,
1,2,0,2,43,50.5,70,20,16.5,48,2,2,2,255,255,255,-1,-1,-1,2,,
1,2,0,2,43,50.5,70,20,16.5,48,205,55,57,255,255,255,-1,-1,-1,2,,
1,2,0,2,48,48,76,19,17,51,230,230,230,-1,-1,-1,-1,-1,-1,5,,
1,2,0,2,48,48,76,19,17,51,218,219,224,165,166,171,-1,-1,-1,6,,
1,2,0,2,48,48,76,19,17,51,32,32,28,89,88,84,-1,-1,-1,6,,
1,2,0,2,44.5,50.5,71,21.5,17.5,49.5,255,255,255,255,230,85,-1,-1,-1,2,,
1,2,0,2,44.5,50.5,71,21.5,17.5,49.5,15,15,17,255,230,85,-1,-1,-1,2,,
1,2,0,2,44.5,50.5,71,21.5,17.5,49.5,255,255,255,2,2,2,254,235,45,2,,
1,2,0,2,44.5,50.5,71,21.5,17.5,49.5,21,20,34,255,255,255,254,235,45,2,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
1,2,0,2,44.5,50.5,71,21.5,17.5,49.5,18,24,50,-1,-1,-1,-1,-1,-1,3,,
1,2,0,2,44.5,50.5,71,21.5,17.5,49.5,16,15,21,-1,-1,-1,-1,-1,-1,3,,
1,2,0,2,44,53,71,24,17,51,6,6,6,235,155,42,-1,-1,-1,2,,
1,2,0,2,44,53,71,24,17,51,255,255,255,17,17,19,-1,-1,-1,2,,
1,2,0,2,44.5,50.5,71,21.5,17.5,49.5,215,214,220,62,62,70,255,255,255,2,,
1,2,0,2,44.5,50.5,71,21.5,17.5,49.5,29,30,60,204,59,66,255,255,255,2,,
1,2,0,2,44.5,50.5,71,21.5,17.5,49.5,255,255,255,0,0,0,-1,-1,-1,2,,
1,2,0,2,44.5,50.5,71,21.5,17.5,49.5,0,0,0,255,255,255,-1,-1,-1,2,,
4,2,0,2,37,52,32,28,32,52,130,130,130,255,255,255,-1,-1,-1,5,,2
4,2,0,2,37,52,32,28,32,52,8,8,8,255,255,255,-1,-1,-1,5,,2
4,2,0,2,41,56,32,27,30,53,169,145,117,10,3,0,-1,-1,-1,3,,3
4,2,0,2,41,56,32,27,30,53,17,17,17,255,255,255,-1,-1,-1,3,,3
4,2,0,2,41,55,32,25,30,53,163,134,92,-1,-1,-1,-1,-1,-1,5,,5
4,2,0,2,41,55,32,25,30,53,17,17,17,-1,-1,-1,-1,-1,-1,5,,5
1,2,0,2,44.5,50.5,71.5,21.5,17.5,49.5,222,226,238,0,0,0,-1,-1,-1,3,,
1,2,0,2,44.5,50.5,71.5,21.5,17.5,49.5,20,20,20,255,255,255,-1,-1,-1,3,,
4,2,0,2,41,53,32,24,29,53,34,44,54,90,89,59,-1,-1,-1,5,,
4,2,0,2,41,53,32,24,29,53,131,102,60,25,42,60,-1,-1,-1,5,,
1,2,0,2,44.5,50.5,71,21.5,17.5,49.5,178,30,42,0,0,0,255,255,255,2,,
1,2,0,2,44.5,50.5,71,21.5,17.5,49.5,32,37,56,51,63,175,255,255,255,2,,
4,2,0,2,41,55,32,24,28,53,36,41,60,-1,-1,-1,-1,-1,-1,5,,
1,2,0,2,44.5,50.5,71,21.5,17.5,49.5,22,23,27,255,255,255,-1,-1,-1,2,,
1,2,0,2,44.5,50.5,71,21.5,17.5,49.5,64,63,68,255,255,255,-1,-1,-1,2,,
4,2,0,2,37,53,32,28,32,52,54,58,23,226,216,204,35,35,35,6,,
1,2,0,2,44.5,50.5,71,21.5,17.5,49.5,255,255,255,32,32,32,214,214,214,2,,
1,2,0,2,44.5,50.5,71,21.5,17.5,49.5,35,34,39,255,255,255,238,241,250,2,,
1,2,0,2,42,49,70,20,15.5,49,132,132,134,45,63,125,255,255,255,2,,
1,2,0,2,42,49,70,20,15.5,49,20,42,79,254,161,57,255,255,255,2,,
1,2,0,2,42,49,70,20.5,16,47,255,255,255,236,61,66,0,0,0,2,,
1,2,0,2,42,49,70,20.5,16,47,33,45,145,229,45,43,255,255,255,2,,
4,2,0,2,41,55,32,24,25,52,55,62,70,-1,-1,-1,-1,-1,-1,5,,
4,2,0,2,41,55,32,24,25,52,90,86,77,-1,-1,-1,-1,-1,-1,5,,
4,2,0,2,41,55,32,24,25,52,241,229,213,-1,-1,-1,-1,-1,-1,5,,
1,2,0,2,42,49,70,20.5,16,47,1,34,75,19,179,153,211,215,218,2,,
4,2,0,2,39,48,29,23,27,53,22,22,32,-1,-1,-1,-1,-1,-1,5,,
4,2,0,2,39,48,29,23,27,53,63,89,140,-1,-1,-1,-1,-1,-1,5,,
1,2,0,2,42,49,70,20.5,16,47,255,255,255,16,28,52,138,23,28,2,,
1,2,0,2,42,49,70,20.5,16,47,20,23,38,89,4,9,224,218,192,2,,
4,2,0,2,36,52,29,10,28,96.5,127,127,129,80,79,84,-1,-1,-1,5,,
4,2,0,2,36,52,29,10,28,96.5,47,47,47,-1,-1,-1,-1,-1,-1,5,,
2,2,0,1,-1,51,70,78,8,48,18,29,49,-1,-1,-1,-1,-1,-1,5,,
2,2,0,1,-1,51,70,78,8,48,151,169,209,-1,-1,-1,-1,-1,-1,5,,
1,2,0,2,42,49,70,20.5,16,47,94,93,98,12,12,24,-1,-1,-1,2,,
1,2,0,2,42,49,70,20.5,16,47,26,198,212,3,10,114,-1,-1,-1,2,,
4,2,0,2,38,50,29,16,28,99,19,27,40,-1,-1,-1,-1,-1,-1,5,,
4,2,0,2,38,50,29,16,28,99,191,169,122,-1,-1,-1,-1,-1,-1,5,,
4,2,0,2,38,50,29,16,28,99,34,34,34,-1,-1,-1,-1,-1,-1,5,,
4,2,0,2,39,51,29,24,28,48,28,28,40,255,255,255,-1,-1,-1,3,,
4,2,0,2,39,51,29,24,28,48,117,148,104,24,25,30,-1,-1,-1,3,,
1,2,0,2,42,49,70,20.5,16,47,173,224,217,26,37,59,-1,-1,-1,2,,
1,2,0,2,42,49,70,20.5,16,47,145,151,163,229,115,45,-1,-1,-1,2,,
4,2,0,2,39,53,30,23,25,48,16,19,36,81,95,130,-1,-1,-1,5,,
4,2,0,2,39,53,30,23,25,48,96,118,168,112,138,187,188,294,220,5,,
1,2,0,2,42,49,70,20.5,16,47,8,8,8,150,53,47,255,255,255,2,,
1,2,0,2,42,49,70,20.5,16,47,198,199,203,8,7,25,255,188,14,2,,
4,2,0,2,36,52,32,25,28,51,30,38,61,-1,-1,-1,-1,-1,-1,5,,
4,2,0,2,36,52,32,25,28,51,172,141,95,-1,-1,-1,-1,-1,-1,5,,
4,2,0,2,36,52,32,25,28,51,0,0,0,-1,-1,-1,-1,-1,-1,5,,
1,2,0,2,42,49,70,20.5,16,47,255,255,255,12,20,40,224,28,40,2,,
1,2,0,2,42,49,70,20.5,16,47,25,36,54,119,124,130,224,28,40,2,,
1,2,0,2,42,49,70,20.5,16,47,9,9,9,255,255,255,-1,-1,-1,2,,
1,2,0,2,42,49,70,20.5,16,47,151,150,155,234,232,233,-1,-1,-1,2,,
1,2,0,2,42,49,70,20.5,16,47,255,255,255,182,3,33,3,3,3,2,,
1,2,0,2,42,49,70,20.5,16,47,199,11,9,32,32,50,255,255,255,2,,
1,2,0,2,42,49.5,70,20,16,47,221,222,224,21,24,39,255,255,255,2,,
1,2,0,2,42,49.5,70,20,16,47,29,32,49,207,6,14,255,255,255,2,,
1,2,0,2,42,49,70,20.5,16,47,240,179,52,44,55,109,255,255,255,2,,
1,2,0,2,42,49,70,20.5,16,47,27,39,61,212,86,38,255,255,255,2,,
4,2,0,2,38,52,30,24,32,51,30,31,33,255,255,255,-1,-1,-1,5,,
4,2,0,2,38,52,30,24,32,51,192,195,200,38,34,61,-1,-1,-1,5,,
1,2,0,2,42,49,70,20.5,16,47,31,31,39,40,148,98,67,132,112,6,,
2,2,0,2,41,48,70,64,9,46,143,143,145,6,6,6,-1,-1,-1,5,,
4,2,0,2,42,53,32,23,28,56,25,37,61,-1,-1,-1,-1,-1,-1,5,,
4,2,0,2,42,53,32,23,28,56,203,185,147,-1,-1,-1,-1,-1,-1,5,,
1,2,0,2,42,50,70,23,15,47,221,220,225,11,20,35,151,33,85,1,,
1,2,0,2,42,50,70,23,15,47,20,27,35,134,25,66,230,130,55,1,,
1,2,0,2,42,49,70,20.5,16,47,214,218,221,29,36,46,230,230,232,2,,
1,2,0,2,42,49,70,20.5,16,47,31,32,37,223,218,212,99,53,56,2,,
1,2,3,2,43,51,72,23,17,50,142,158,194,59,87,160,-1,-1,-1,5,,
1,2,3,2,43,51,72,23,17,50,227,228,230,149,159,168,-1,-1,-1,5,,
4,2,0,2,37,52,29,24,29,56,23,22,27,-1,-1,-1,-1,-1,-1,5,,
4,2,0,2,37,52,29,24,29,56,83,97,61,-1,-1,-1,-1,-1,-1,5,,
4,2,0,2,37,52,29,24,29,56,195,156,99,-1,-1,-1,-1,-1,-1,5,,
1,2,0,2,42,49,70,20.5,16,47,196,196,196,5,3,25,-1,-1,-1,2,,
1,2,0,2,42,49,70,20.5,16,47,32,32,42,245,3,1,-1,-1,-1,2,,
2,2,0,2,41,48,70,64,9,46,158,179,200,199,211,223,-1,-1,-1,5,,
1,2,0,2,42,49,70,20.5,16,47,204,204,206,126,31,27,227,222,216,2,,
1,2,0,2,42,49,70,20.5,16,47,50,57,75,208,209,191,29,28,33,2,,
1,2,0,1,42,49,70,20.5,16,47,175,171,168,255,255,255,-1,-1,-1,2,,
1,2,0,1,42,49,70,20.5,16,47,64,64,74,255,255,255,-1,-1,-1,2,,
1,2,0,2,42,49,70,20.5,16,47,175,181,197,238,238,240,-1,-1,-1,2,,
1,2,0,2,42,49,70,20.5,16,47,250,158,163,215,213,218,-1,-1,-1,2,,
4,2,0,2,36,52,32,24,33,56,177,158,126,97,97,97,-1,-1,-1,5,,
4,2,0,2,36,52,32,24,33,56,0,0,0,97,97,97,-1,-1,-1,5,,
1,2,0,2,42,49,70,20.5,16,47,21,28,36,87,32,37,219,217,218,1,,
1,2,3,2,32,52,72,64,10,51,22,29,48,-1,-1,-1,-1,-1,-1,5,,
1,2,3,2,32,52,72,64,10,51,144,159,202,-1,-1,-1,-1,-1,-1,5,,
1,2,3,2,32,52,72,64,10,51,255,255,255,-1,-1,-1,-1,-1,-1,5,,
1,2,0,2,42,49,70,20.5,16,47,255,255,255,41,44,59,-1,-1,-1,1,,
1,2,3,2,43,51,72,44,14,50,20,25,31,-1,-1,-1,-1,-1,-1,5,,
1,2,0,2,42,49,70,20.5,16,47,214,213,211,243,1,0,255,255,255,2,,
1,2,0,2,42,49,70,20.5,16,47,36,47,75,243,1,0,255,255,255,2,,
1,2,0,2,42,49,70,20.5,16,47,181,180,185,255,255,255,28,31,46,2,,
1,2,0,2,42,49,70,20.5,16,47,56,62,88,138,32,36,255,122,21,2,,
4,2,0,2,39,50,27,16,25,99,130,143,159,230,232,231,34,53,79,5,,
1,2,0,1,42,49,70,20.5,16,47,44,50,36,94,100,56,55,57,44,6,,
4,2,0,2,41,55,29,23,25,51,142,154,168,189,199,209,205,216,222,2,,
1,2,0,1,42,51,70,22,17,51,219,76,122,118,199,228,11,14,83,6,,
4,2,0,2,37,51,30,24,28,51,30,49,82,-1,-1,-1,-1,-1,-1,5,,
4,2,0,2,37,51,30,24,28,51,203,181,140,-1,-1,-1,-1,-1,-1,5,,
4,2,0,2,37,51,30,24,28,51,229,229,237,-1,-1,-1,-1,-1,-1,5,,
1,2,0,2,42,49,70,20.5,16,47,255,255,255,217,154,0,18,28,40,2,,
4,2,0,2,38,55,33,26,29,48,67,98,129,14,23,30,184,203,220,1,,
4,2,0,2,38,55,33,26,29,48,94,94,94,187,187,187,19,19,19,1,,
1,2,0,2,42,49,70,20.5,16,47,198,197,203,47,46,51,-1,-1,-1,2,,
1,2,0,2,42,49,70,20.5,16,47,175,37,52,255,255,255,-1,-1,-1,2,,
4,2,0,2,38,55,34,30,34,43,63,91,188,255,255,255,28,38,63,1,,
4,2,0,2,38,55,34,30,34,43,34,37,52,255,255,255,172,53,57,1,,
1,2,0,2,43,50,67,21,14,47,191,190,195,-1,-1,-1,-1,-1,-1,5,,
1,2,0,2,43,50,67,21,14,47,18,19,23,-1,-1,-1,-1,-1,-1,5,,
1,2,0,2,43,50,67,21,14,47,131,134,143,-1,-1,-1,-1,-1,-1,5,,
4,2,0,2,39,51,39,24,27,52,47,52,71,255,255,255,-1,-1,-1,6,,
4,2,0,2,38,53,29,23,27,48,174,183,200,30,46,69,-1,-1,-1,5,,
4,2,0,2,38,53,29,23,27,48,98,122,156,-1,-1,-1,-1,-1,-1,5,,
1,2,0,1,42,49,70,20.5,16,47,124,156,197,255,255,255,-1,-1,-1,2,,
1,2,0,2,43,51,72,23,17,50,21,27,39,255,255,255,-1,-1,-1,6,,
4,2,3,2,40,51,30,17,27,102,194,164,126,-1,-1,-1,-1,-1,-1,5,,
4,2,3,2,40,51,30,17,27,102,163,158,164,-1,-1,-1,-1,-1,-1,5,,
4,2,3,2,40,51,30,17,27,102,34,34,34,-1,-1,-1,-1,-1,-1,5,,
4,2,0,2,39,50,30,22,26,52,208,209,211,-1,-1,-1,-1,-1,-1,5,,
1,2,0,2,42,49,70,20.5,16,47,0,154,204,255,255,255,-1,-1,-1,2,,
1,2,0,2,42,49,70,20.5,16,47,245,115,113,255,255,255,-1,-1,-1,2,,
1,2,0,2,42,49,70,20.5,16,47,0,93,154,255,255,255,-1,-1,-1,2,,
1,2,0,2,42,49,70,20.5,16,47,106,193,238,255,255,255,0,0,0,1,,
4,2,0,2,41,51,30,23,28,56,105,124,157,56,73,101,164,175,177,5,,
1,2,0,1,42,49,70,20.5,16,47,111,119,140,26,36,98,26,36,98,2,,
1,2,0,1,42,49,70,20.5,16,47,253,149,158,255,255,255,-1,-1,-1,2,,
1,2,0,2,42,49,70,20.5,16,47,255,98,89,230,191,192,-1,-1,-1,2,,
4,2,0,2,38,53,32,25,30,50,181,180,185,-1,-1,-1,-1,-1,-1,5,,
1,2,0,2,42,49,70,20.5,16,47,255,255,255,73,200,207,27,47,97,2,,
1,2,0,2,42,49,70,20.5,16,47,25,31,55,204,76,5,229,229,231,2,,
1,2,0,2,44.5,50.5,71,21.5,17.5,49.5,255,255,255,213,145,0,129,53,53,2,,
1,2,0,2,44.5,50.5,71,21.5,17.5,49.5,0,0,0,213,145,0,129,53,53,2,,
4,2,0,2,41,52,32,27,30,53,31,43,67,190,162,118,36,36,36,5,,
4,2,0,2,41,52,32,27,30,53,157,99,35,76,79,50,193,170,138,5,,
1,2,0,1,44.5,50.5,71,21.5,17.5,49.5,176,176,176,247,195,49,210,43,50,2,,
1,2,0,1,44.5,50.5,71,21.5,17.5,49.5,22,22,22,255,255,255,-1,-1,-1,1,,
1,2,0,2,44.5,50.5,71,21.5,17.5,49.5,255,255,255,0,0,0,226,170,0,2,,
1,2,0,2,44.5,50.5,71,21.5,17.5,49.5,0,0,0,252,215,111,255,255,255,2,,
1,2,0,1,44.5,50.5,71,21.5,17.5,49.5,255,255,255,0,0,0,249,195,87,2,,
1,2,0,1,44.5,50.5,71,21.5,17.5,49.5,25,24,29,255,255,255,195,87,137,2,,
1,2,0,2,44.5,50.5,71,21.5,17.5,49.5,255,255,255,203,124,58,0,0,0,2,,
4,2,0,2,39,53,34,23,27,52,25,53,77,112,152,178,-1,-1,-1,6,,
4,2,0,2,39,53,34,23,27,52,130,120,128,165,161,162,-1,-1,-1,6,,
1,2,0,1,44.5,50.5,71,21.5,17.5,49.5,0,0,0,255,255,255,255,202,78,2,,
1,2,0,1,44.5,50.5,71,21.5,17.5,49.5,123,123,131,255,255,255,255,202,78,2,,
1,2,0,1,44.5,50.5,71,21.5,17.5,49.5,255,255,255,0,0,0,-1,-1,-1,2,,
1,2,0,1,44.5,50.5,71,21.5,17.5,49.5,29,29,31,255,255,255,-1,-1,-1,2,,
1,2,0,1,44.5,50.5,71,21.5,17.5,49.5,151,152,157,26,27,29,-1,-1,-1,2,,
4,2,0,2,39,51,30,15,25,102,142,162,186,78,107,139,143,161,181,5,,
1,2,0,2,44.5,50.5,71,21.5,17.5,49.5,23,25,46,255,255,255,255,165,118,2,,
1,2,0,1,43,50.5,70,19.5,16,47,149,235,226,20,22,21,-1,-1,-1,2,,
1,2,0,1,43,50.5,70,19.5,16,47,0,0,0,255,255,255,-1,-1,-1,2,,
1,2,0,1,43,50.5,70,19.5,16,47,0,0,0,255,255,255,-1,-1,-1,2,,
1,2,0,2,43,50.5,70,19.5,16,47,255,255,255,251,112,19,25,25,27,2,,
1,2,0,2,43,50.5,70,19.5,16,47,255,255,255,251,112,19,25,25,27,2,,
1,2,0,2,43,50.5,70,19.5,16,47,255,255,255,251,112,19,25,25,27,2,,
1,2,0,2,43,50.5,70,19.5,16,47,255,255,255,251,112,19,25,25,27,2,,
1,2,0,1,43,50.5,70,19.5,16,47,255,255,255,251,112,19,25,25,27,2,,
1,2,0,1,43,50.5,70,19.5,16,47,255,255,255,251,112,19,25,25,27,2,,
1,2,0,1,43,50.5,70,19.5,16,47,255,255,255,251,112,19,25,25,27,2,,
1,2,0,1,43,50.5,70,19.5,16,47,255,255,255,251,112,19,25,25,27,2,,
1,2,0,1,43,50.5,70,19.5,16,47,255,255,255,251,112,19,25,25,27,2,,
1,2,0,1,43,50.5,70,19.5,16,47,255,255,255,251,112,19,25,25,27,2,,
1,2,0,1,43,50.5,70,19.5,16,47,255,255,255,251,112,19,25,25,27,2,,
1,2,0,1,43,50.5,70,19.5,16,47,255,255,255,251,112,19,25,25,27,2,,
4,2,0,2,38,51,29,16,27,99,133,157,181,165,179,190,-1,-1,-1,5,,
4,2,0,2,41,52,32,23,25,51,244,243,255,116,115,131,-1,-1,-1,1,,
1,2,0,2,43,50.5,70,19.5,16,47,28,32,43,255,255,255,-1,-1,-1,2,,
1,2,0,2,43,50.5,70,19.5,16,47,14,14,14,255,255,255,-1,-1,-1,2,,
1,2,0,1,43,50.5,70,19.5,16,47,36,45,62,255,255,255,-1,-1,-1,2,,
1,2,0,2,43,50.5,70,19.5,16,47,12,12,14,255,255,255,-1,-1,-1,6,,
4,2,0,2,37,52,30,23,32,51,255,255,255,43,43,77,-1,-1,-1,1,,
1,2,0,2,43,50.5,70,19.5,16,47,43,43,77,255,255,255,-1,-1,-1,1,,
1,2,0,2,43,50.5,70,19.5,16,47,255,255,255,2,2,2,-1,-1,-1,2,,
4,2,0,2,39,53,32,24,30,51,36,46,58,-1,-1,-1,-1,-1,-1,5,,
4,2,0,2,39,53,32,24,30,51,17,17,17,-1,-1,-1,-1,-1,-1,5,,
4,2,0,2,39,53,32,24,30,51,158,158,158,-1,-1,-1,-1,-1,-1,5,,
4,2,0,2,39,53,32,24,30,51,177,161,138,-1,-1,-1,-1,-1,-1,5,,
4,2,0,2,39,53,32,24,30,51,255,255,255,-1,-1,-1,-1,-1,-1,5,,
1,2,0,2,43,50.5,70,19.5,16,47,255,255,255,-1,-1,-1,-1,-1,-1,5,,
1,2,0,2,43,50.5,70,19.5,16,47,135,134,139,-1,-1,-1,-1,-1,-1,5,,
1,2,0,2,43,50.5,70,19.5,16,47,71,32,37,-1,-1,-1,-1,-1,-1,5,,
1,2,0,2,43,50.5,70,19.5,16,47,35,55,80,-1,-1,-1,-1,-1,-1,5,,
1,2,0,2,43,50.5,70,19.5,16,47,21,24,39,-1,-1,-1,-1,-1,-1,5,,
4,2,0,2,38,53,30,24,30,51,15,24,39,-1,-1,-1,-1,-1,-1,5,,
4,2,0,2,38,53,30,24,30,51,50,53,22,-1,-1,-1,-1,-1,-1,5,,
4,2,0,2,38,53,30,24,30,51,110,90,55,-1,-1,-1,-1,-1,-1,5,,
1,2,0,2,43,50.5,70,19.5,16,47,17,24,32,74,73,79,255,255,255,2,,
1,2,0,2,43,50.5,70,19.5,16,47,20,22,35,149,129,131,255,255,255,2,,
1,2,3,2,43,51,72,44,14,50,154,170,206,-1,-1,-1,-1,-1,-1,5,,
1,2,3,2,43,51,72,44,14,50,170,170,170,-1,-1,-1,-1,-1,-1,5,,
1,2,0,2,42,49,70,20.5,16,47,241,241,239,93,148,205,35,52,68,1,,
1,2,0,2,42,49,70,20.5,16,47,243,243,241,27,27,27,52,68,91,1,,
1,2,0,2,42,49,70,20.5,16,47,166,167,161,255,255,255,-1,-1,-1,1,,
1,2,0,2,42,49,70,20.5,16,47,255,255,255,1,1,1,-1,-1,-1,1,,
1,2,0,2,42,49,70,20.5,16,47,12,21,28,255,255,255,-1,-1,-1,1,,
4,2,0,2,40,52,30,24,27,53,118,138,162,-1,-1,-1,-1,-1,-1,5,,
4,2,0,2,40,52,30,24,27,53,174,177,182,-1,-1,-1,-1,-1,-1,5,,
1,2,0,1,42,49,70,20.5,16,47,191,3,4,255,255,255,-1,-1,-1,2,,
